case_id,activity,timestamp,resource,customer_type,priority,quantity,supplier
ORD-2025-0031,Delivered,2025-11-17 08:48:29,Logistics,B2C,standard,3,PowerTech
ORD-2025-0064,Delivered,2025-11-17 08:53:59,Logistics,B2B,standard,11,AsiaBatt
ORD-2025-0092,Sales Order Received,2025-11-17 09:24:00,Sales,B2C,standard,2,IberElec
ORD-2025-0074,Production Completed,2025-11-17 09:30:39,Production,B2B,standard,40,AsiaBatt
ORD-2025-0093,Sales Order Received,2025-11-17 09:37:00,Sales,B2C,standard,3,PowerTech
ORD-2025-0092,Credit Check,2025-11-17 09:39:52,Finance,B2C,standard,2,IberElec
ORD-2025-0087,MRP Calculation,2025-11-17 09:42:30,Planning,B2B,standard,40,PowerTech
ORD-2025-0077,QC Incoming,2025-11-17 09:45:55,Quality,B2C,urgent,3,EuroMotor
ORD-2025-0094,Sales Order Received,2025-11-17 09:51:00,Sales,B2C,standard,3,IberElec
ORD-2025-0094,Credit Check,2025-11-17 09:57:03,Finance,B2C,standard,3,IberElec
ORD-2025-0093,Credit Check,2025-11-17 09:57:54,Finance,B2C,standard,3,PowerTech
ORD-2025-0043,Shipping,2025-11-17 10:08:22,Logistics,B2B,urgent,25,PowerTech
ORD-2025-0076,Production Completed,2025-11-17 10:23:37,Production,B2C,standard,3,IberElec
ORD-2025-0074,QC Finished Goods,2025-11-17 10:26:08,Quality,B2B,standard,40,AsiaBatt
ORD-2025-0095,Sales Order Received,2025-11-17 10:31:00,Sales,B2C,standard,1,AsiaBatt
ORD-2025-0095,Credit Check,2025-11-17 10:37:00,Finance,B2C,standard,1,AsiaBatt
ORD-2025-0089,MRP Calculation,2025-11-17 10:45:27,Planning,B2B,standard,29,PowerTech
ORD-2025-0096,Sales Order Received,2025-11-17 10:56:00,Sales,B2C,urgent,3,IberElec
ORD-2025-0096,Credit Check,2025-11-17 11:00:18,Finance,B2C,urgent,3,IberElec
ORD-2025-0088,Production Started,2025-11-17 11:31:17,Production,B2B,standard,18,EuroMotor
ORD-2025-0093,MRP Calculation,2025-11-17 11:35:51,Planning,B2C,standard,3,PowerTech
ORD-2025-0076,QC Finished Goods,2025-11-17 11:46:58,Quality,B2C,standard,3,IberElec
ORD-2025-0077,Production Started,2025-11-17 11:55:49,Production,B2C,urgent,3,EuroMotor
ORD-2025-0096,MRP Calculation,2025-11-17 12:13:25,Planning,B2C,urgent,3,IberElec
ORD-2025-0086,MRP Calculation,2025-11-17 12:29:47,Planning,B2C,standard,1,IberElec
ORD-2025-0074,Packaging,2025-11-17 13:22:42,Warehouse,B2B,standard,40,AsiaBatt
ORD-2025-0090,MRP Calculation,2025-11-17 13:33:06,Planning,B2B,standard,5,AsiaBatt
ORD-2025-0047,Production Completed,2025-11-17 13:35:16,Production,B2C,standard,2,PowerTech
ORD-2025-0089,Purchase Order Created,2025-11-17 13:43:57,Purchasing,B2B,standard,29,PowerTech
ORD-2025-0094,Production Started,2025-11-17 15:07:40,Production,B2C,standard,3,IberElec
ORD-2025-0074,Shipping,2025-11-17 15:19:52,Logistics,B2B,standard,40,AsiaBatt
ORD-2025-0093,Purchase Order Created,2025-11-17 15:27:19,Purchasing,B2C,standard,3,PowerTech
ORD-2025-0086,Purchase Order Created,2025-11-17 15:51:22,Purchasing,B2C,standard,1,IberElec
ORD-2025-0041,Delivered,2025-11-17 15:53:22,Logistics,B2C,standard,3,PowerTech
ORD-2025-0076,Packaging,2025-11-17 16:04:22,Warehouse,B2C,standard,3,IberElec
ORD-2025-0055,Production Completed,2025-11-17 16:06:23,Production,B2C,standard,1,PowerTech
ORD-2025-0095,MRP Calculation,2025-11-17 16:08:09,Planning,B2C,standard,1,AsiaBatt
ORD-2025-0047,QC Finished Goods,2025-11-17 16:31:42,Quality,B2C,standard,2,PowerTech
ORD-2025-0092,Production Started,2025-11-17 16:34:11,Production,B2C,standard,2,IberElec
ORD-2025-0091,MRP Calculation,2025-11-17 16:34:40,Planning,B2B,standard,8,EuroMotor
ORD-2025-0029,Delivered,2025-11-17 16:42:54,Logistics,B2B,standard,8,PowerTech
ORD-2025-0087,Purchase Order Created,2025-11-17 16:43:11,Purchasing,B2B,standard,40,PowerTech
ORD-2025-0097,Sales Order Received,2025-11-17 16:58:00,Sales,B2B,urgent,27,IberElec
ORD-2025-0097,Credit Check,2025-11-17 17:01:00,Finance,B2B,urgent,27,IberElec
ORD-2025-0076,Shipping,2025-11-17 17:06:21,Logistics,B2C,standard,3,IberElec
ORD-2025-0098,Sales Order Received,2025-11-17 17:47:00,Sales,B2B,standard,6,IberElec
ORD-2025-0098,Credit Check,2025-11-18 08:01:06,Finance,B2B,standard,6,IberElec
ORD-2025-0077,Production Completed,2025-11-18 08:28:08,Production,B2C,urgent,3,EuroMotor
ORD-2025-0077,QC Finished Goods,2025-11-18 08:34:08,Quality,B2C,urgent,3,EuroMotor
ORD-2025-0096,Purchase Order Created,2025-11-18 08:49:35,Purchasing,B2C,urgent,3,IberElec
ORD-2025-0090,Purchase Order Created,2025-11-18 08:53:50,Purchasing,B2B,standard,5,AsiaBatt
ORD-2025-0055,QC Finished Goods,2025-11-18 08:57:03,Quality,B2C,standard,1,PowerTech
ORD-2025-0078,Delivered,2025-11-18 09:02:42,Logistics,B2C,urgent,3,IberElec
ORD-2025-0047,Packaging,2025-11-18 09:16:38,Warehouse,B2C,standard,2,PowerTech
ORD-2025-0071,Production Completed,2025-11-18 09:38:32,Production,B2C,standard,2,IberElec
ORD-2025-0077,Packaging,2025-11-18 10:11:38,Warehouse,B2C,urgent,3,EuroMotor
ORD-2025-0047,Shipping,2025-11-18 10:43:21,Logistics,B2C,standard,2,PowerTech
ORD-2025-0055,Packaging,2025-11-18 10:57:59,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0068,Production Completed,2025-11-18 11:04:14,Production,B2B,standard,3,IberElec
ORD-2025-0068,QC Finished Goods,2025-11-18 11:38:37,Quality,B2B,standard,3,IberElec
ORD-2025-0071,QC Finished Goods,2025-11-18 11:53:54,Quality,B2C,standard,2,IberElec
ORD-2025-0095,Purchase Order Created,2025-11-18 12:11:45,Purchasing,B2C,standard,1,AsiaBatt
ORD-2025-0077,Shipping,2025-11-18 12:28:16,Logistics,B2C,urgent,3,EuroMotor
ORD-2025-0071,Packaging,2025-11-18 13:14:25,Warehouse,B2C,standard,2,IberElec
ORD-2025-0068,Production Started,2025-11-18 13:16:30,Production,B2B,standard,3,IberElec
ORD-2025-0082,Components Received,2025-11-18 13:27:47,Warehouse,B2C,urgent,2,IberElec
ORD-2025-0055,Shipping,2025-11-18 13:35:45,Logistics,B2C,standard,1,PowerTech
ORD-2025-0091,Purchase Order Created,2025-11-18 13:55:49,Purchasing,B2B,standard,8,EuroMotor
ORD-2025-0066,Delivered,2025-11-18 14:21:25,Logistics,B2B,standard,7,IberElec
ORD-2025-0063,Components Received,2025-11-18 14:25:16,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0071,Shipping,2025-11-18 15:00:31,Logistics,B2C,standard,2,IberElec
ORD-2025-0036,Delivered,2025-11-18 15:07:58,Logistics,B2C,standard,1,PowerTech
ORD-2025-0084,Components Received,2025-11-18 16:18:18,Warehouse,B2C,standard,2,AsiaBatt
ORD-2025-0072,Delivered,2025-11-18 16:23:06,Logistics,B2C,standard,3,PowerTech
ORD-2025-0083,Delivered,2025-11-18 17:02:36,Logistics,B2C,urgent,2,EuroMotor
ORD-2025-0097,MRP Calculation,2025-11-18 17:09:31,Planning,B2B,urgent,27,IberElec
ORD-2025-0094,Production Completed,2025-11-19 08:44:40,Production,B2C,standard,3,IberElec
ORD-2025-0082,QC Incoming,2025-11-19 08:51:51,Quality,B2C,urgent,2,IberElec
ORD-2025-0082,Production Started,2025-11-19 08:57:51,Production,B2C,urgent,2,IberElec
ORD-2025-0084,QC Incoming,2025-11-19 09:07:52,Quality,B2C,standard,2,AsiaBatt
ORD-2025-0098,Production Started,2025-11-19 09:24:45,Production,B2B,standard,6,IberElec
ORD-2025-0063,QC Incoming,2025-11-19 09:53:05,Quality,B2C,standard,1,PowerTech
ORD-2025-0088,Production Completed,2025-11-19 10:01:10,Production,B2B,standard,18,EuroMotor
ORD-2025-0094,QC Finished Goods,2025-11-19 10:19:54,Quality,B2C,standard,3,IberElec
ORD-2025-0084,Production Started,2025-11-19 10:52:09,Production,B2C,standard,2,AsiaBatt
ORD-2025-0074,Delivered,2025-11-19 11:06:06,Logistics,B2B,standard,40,AsiaBatt
ORD-2025-0094,Packaging,2025-11-19 11:32:13,Warehouse,B2C,standard,3,IberElec
ORD-2025-0088,QC Finished Goods,2025-11-19 11:41:22,Quality,B2B,standard,18,EuroMotor
ORD-2025-0092,Production Completed,2025-11-19 12:29:22,Production,B2C,standard,2,IberElec
ORD-2025-0094,Shipping,2025-11-19 13:26:17,Logistics,B2C,standard,3,IberElec
ORD-2025-0063,Production Started,2025-11-19 13:46:02,Production,B2C,standard,1,PowerTech
ORD-2025-0092,QC Finished Goods,2025-11-19 14:26:41,Quality,B2C,standard,2,IberElec
ORD-2025-0088,Packaging,2025-11-19 14:52:03,Warehouse,B2B,standard,18,EuroMotor
ORD-2025-0092,Packaging,2025-11-19 16:25:00,Warehouse,B2C,standard,2,IberElec
ORD-2025-0088,Shipping,2025-11-19 16:38:40,Logistics,B2B,standard,18,EuroMotor
ORD-2025-0065,Components Received,2025-11-19 16:42:32,Warehouse,B2C,standard,3,PowerTech
ORD-2025-0097,Purchase Order Created,2025-11-19 16:44:16,Purchasing,B2B,urgent,27,IberElec
ORD-2025-0096,Components Received,2025-11-19 17:07:52,Warehouse,B2C,urgent,3,IberElec
ORD-2025-0065,QC Incoming,2025-11-19 17:09:35,Quality,B2C,standard,3,PowerTech
ORD-2025-0082,Production Completed,2025-11-19 17:24:14,Production,B2C,urgent,2,IberElec
ORD-2025-0084,Production Completed,2025-11-19 17:26:21,Production,B2C,standard,2,AsiaBatt
ORD-2025-0062,Components Received,2025-11-19 17:29:49,Warehouse,B2B,standard,36,PowerTech
ORD-2025-0099,Sales Order Received,2025-11-19 17:36:00,Sales,B2C,standard,3,EuroMotor
ORD-2025-0068,Production Completed,2025-11-19 17:52:15,Production,B2B,standard,3,IberElec
ORD-2025-0099,Credit Check,2025-11-19 17:56:29,Finance,B2C,standard,3,EuroMotor
ORD-2025-0092,Shipping,2025-11-19 17:57:20,Logistics,B2C,standard,2,IberElec
ORD-2025-0054,Delivered,2025-11-20 08:13:28,Logistics,B2B,standard,30,PowerTech
ORD-2025-0076,Delivered,2025-11-20 08:14:41,Logistics,B2C,standard,3,IberElec
ORD-2025-0082,QC Finished Goods,2025-11-20 08:36:08,Quality,B2C,urgent,2,IberElec
ORD-2025-0068,QC Finished Goods,2025-11-20 08:53:26,Quality,B2B,standard,3,IberElec
ORD-2025-0043,Delivered,2025-11-20 09:12:33,Logistics,B2B,urgent,25,PowerTech
ORD-2025-0084,QC Finished Goods,2025-11-20 09:31:16,Quality,B2C,standard,2,AsiaBatt
ORD-2025-0096,QC Incoming,2025-11-20 10:00:41,Quality,B2C,urgent,3,IberElec
ORD-2025-0065,Production Started,2025-11-20 10:00:56,Production,B2C,standard,3,PowerTech
ORD-2025-0082,Packaging,2025-11-20 10:49:01,Warehouse,B2C,urgent,2,IberElec
ORD-2025-0098,Production Completed,2025-11-20 11:22:43,Production,B2B,standard,6,IberElec
ORD-2025-0084,Packaging,2025-11-20 11:27:12,Warehouse,B2C,standard,2,AsiaBatt
ORD-2025-0068,Packaging,2025-11-20 11:55:04,Warehouse,B2B,standard,3,IberElec
ORD-2025-0086,Components Received,2025-11-20 12:09:25,Warehouse,B2C,standard,1,IberElec
ORD-2025-0082,Shipping,2025-11-20 12:39:26,Logistics,B2C,urgent,2,IberElec
ORD-2025-0099,MRP Calculation,2025-11-20 13:02:32,Planning,B2C,standard,3,EuroMotor
ORD-2025-0084,Shipping,2025-11-20 13:03:28,Logistics,B2C,standard,2,AsiaBatt
ORD-2025-0062,QC Incoming,2025-11-20 13:15:34,Quality,B2B,standard,36,PowerTech
ORD-2025-0098,QC Finished Goods,2025-11-20 13:19:51,Quality,B2B,standard,6,IberElec
ORD-2025-0071,Delivered,2025-11-20 13:25:20,Logistics,B2C,standard,2,IberElec
ORD-2025-0068,Shipping,2025-11-20 13:33:22,Logistics,B2B,standard,3,IberElec
ORD-2025-0062,Production Started,2025-11-20 13:37:04,Production,B2B,standard,36,PowerTech
ORD-2025-0063,Production Completed,2025-11-20 13:39:21,Production,B2C,standard,1,PowerTech
ORD-2025-0096,Production Started,2025-11-20 13:44:37,Production,B2C,urgent,3,IberElec
ORD-2025-0063,QC Finished Goods,2025-11-20 14:47:55,Quality,B2C,standard,1,PowerTech
ORD-2025-0099,Purchase Order Created,2025-11-20 15:06:26,Purchasing,B2C,standard,3,EuroMotor
ORD-2025-0063,Packaging,2025-11-20 16:02:38,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0098,Packaging,2025-11-20 16:16:23,Warehouse,B2B,standard,6,IberElec
ORD-2025-0100,Sales Order Received,2025-11-20 16:58:00,Sales,B2C,standard,2,PowerTech
ORD-2025-0086,Production Started,2025-11-20 17:01:57,Production,B2C,standard,1,IberElec
ORD-2025-0100,Credit Check,2025-11-20 17:11:31,Finance,B2C,standard,2,PowerTech
ORD-2025-0098,Shipping,2025-11-20 17:11:38,Logistics,B2B,standard,6,IberElec
ORD-2025-0084,Delivered,2025-11-20 17:26:45,Logistics,B2C,standard,2,AsiaBatt
ORD-2025-0063,Shipping,2025-11-20 17:30:04,Logistics,B2C,standard,1,PowerTech
ORD-2025-0101,Sales Order Received,2025-11-21 10:11:00,Sales,B2C,standard,1,PowerTech
ORD-2025-0101,Credit Check,2025-11-21 10:31:26,Finance,B2C,standard,1,PowerTech
ORD-2025-0088,Delivered,2025-11-21 10:40:17,Logistics,B2B,standard,18,EuroMotor
ORD-2025-0077,Delivered,2025-11-21 10:46:18,Logistics,B2C,urgent,3,EuroMotor
ORD-2025-0101,MRP Calculation,2025-11-21 11:39:34,Planning,B2C,standard,1,PowerTech
ORD-2025-0065,Production Completed,2025-11-21 15:06:57,Production,B2C,standard,3,PowerTech
ORD-2025-0100,MRP Calculation,2025-11-21 15:20:04,Planning,B2C,standard,2,PowerTech
ORD-2025-0101,Purchase Order Created,2025-11-21 15:30:26,Purchasing,B2C,standard,1,PowerTech
ORD-2025-0047,Delivered,2025-11-21 15:37:06,Logistics,B2C,standard,2,PowerTech
ORD-2025-0065,QC Finished Goods,2025-11-21 16:06:27,Quality,B2C,standard,3,PowerTech
ORD-2025-0086,Production Completed,2025-11-21 17:08:21,Production,B2C,standard,1,IberElec
ORD-2025-0095,Components Received,2025-11-21 17:42:08,Warehouse,B2C,standard,1,AsiaBatt
ORD-2025-0090,Components Received,2025-11-21 17:48:52,Warehouse,B2B,standard,5,AsiaBatt
ORD-2025-0098,Delivered,2025-11-24 08:01:46,Logistics,B2B,standard,6,IberElec
ORD-2025-0096,Production Completed,2025-11-24 08:15:16,Production,B2C,urgent,3,IberElec
ORD-2025-0065,Packaging,2025-11-24 08:24:02,Warehouse,B2C,standard,3,PowerTech
ORD-2025-0102,Sales Order Received,2025-11-24 08:37:00,Sales,B2B,standard,21,PowerTech
ORD-2025-0103,Sales Order Received,2025-11-24 08:42:00,Sales,B2B,standard,24,PowerTech
ORD-2025-0104,Sales Order Received,2025-11-24 08:43:00,Sales,B2C,standard,1,EuroMotor
ORD-2025-0102,Credit Check,2025-11-24 08:46:03,Finance,B2B,standard,21,PowerTech
ORD-2025-0104,Credit Check,2025-11-24 08:51:27,Finance,B2C,standard,1,EuroMotor
ORD-2025-0103,Credit Check,2025-11-24 08:54:12,Finance,B2B,standard,24,PowerTech
ORD-2025-0105,Sales Order Received,2025-11-24 09:08:00,Sales,B2C,standard,3,PowerTech
ORD-2025-0106,Sales Order Received,2025-11-24 09:11:00,Sales,B2C,standard,2,PowerTech
ORD-2025-0105,Credit Check,2025-11-24 09:24:20,Finance,B2C,standard,3,PowerTech
ORD-2025-0106,Credit Check,2025-11-24 09:28:55,Finance,B2C,standard,2,PowerTech
ORD-2025-0091,Components Received,2025-11-24 09:36:22,Warehouse,B2B,standard,8,EuroMotor
ORD-2025-0096,QC Finished Goods,2025-11-24 09:57:42,Quality,B2C,urgent,3,IberElec
ORD-2025-0090,QC Incoming,2025-11-24 10:26:17,Quality,B2B,standard,5,AsiaBatt
ORD-2025-0107,Sales Order Received,2025-11-24 10:30:00,Sales,B2C,standard,2,PowerTech
ORD-2025-0106,MRP Calculation,2025-11-24 10:31:56,Planning,B2C,standard,2,PowerTech
ORD-2025-0108,Sales Order Received,2025-11-24 10:34:00,Sales,B2C,standard,1,AsiaBatt
ORD-2025-0094,Delivered,2025-11-24 10:41:40,Logistics,B2C,standard,3,IberElec
ORD-2025-0065,Shipping,2025-11-24 10:41:47,Logistics,B2C,standard,3,PowerTech
ORD-2025-0108,Credit Check,2025-11-24 10:46:27,Finance,B2C,standard,1,AsiaBatt
ORD-2025-0107,Credit Check,2025-11-24 10:47:33,Finance,B2C,standard,2,PowerTech
ORD-2025-0086,QC Finished Goods,2025-11-24 10:52:01,Quality,B2C,standard,1,IberElec
ORD-2025-0100,Purchase Order Created,2025-11-24 11:25:58,Purchasing,B2C,standard,2,PowerTech
ORD-2025-0109,Sales Order Received,2025-11-24 11:36:00,Sales,B2C,standard,2,IberElec
ORD-2025-0109,Credit Check,2025-11-24 11:42:00,Finance,B2C,standard,2,IberElec
ORD-2025-0095,QC Incoming,2025-11-24 11:44:01,Quality,B2C,standard,1,AsiaBatt
ORD-2025-0062,Production Completed,2025-11-24 11:54:35,Production,B2B,standard,36,PowerTech
ORD-2025-0055,Delivered,2025-11-24 12:33:14,Logistics,B2C,standard,1,PowerTech
ORD-2025-0096,Packaging,2025-11-24 12:34:51,Warehouse,B2C,urgent,3,IberElec
ORD-2025-0086,Packaging,2025-11-24 13:18:05,Warehouse,B2C,standard,1,IberElec
ORD-2025-0109,MRP Calculation,2025-11-24 13:23:57,Planning,B2C,standard,2,IberElec
ORD-2025-0102,MRP Calculation,2025-11-24 13:35:07,Planning,B2B,standard,21,PowerTech
ORD-2025-0062,QC Finished Goods,2025-11-24 13:37:04,Quality,B2B,standard,36,PowerTech
ORD-2025-0096,Shipping,2025-11-24 14:01:51,Logistics,B2C,urgent,3,IberElec
ORD-2025-0062,Packaging,2025-11-24 14:26:59,Warehouse,B2B,standard,36,PowerTech
ORD-2025-0108,Production Started,2025-11-24 14:29:52,Production,B2C,standard,1,AsiaBatt
ORD-2025-0092,Delivered,2025-11-24 14:39:19,Logistics,B2C,standard,2,IberElec
ORD-2025-0110,Sales Order Received,2025-11-24 14:43:00,Sales,B2C,standard,3,IberElec
ORD-2025-0086,Shipping,2025-11-24 14:52:34,Logistics,B2C,standard,1,IberElec
ORD-2025-0110,Credit Check,2025-11-24 15:06:56,Finance,B2C,standard,3,IberElec
ORD-2025-0090,Production Started,2025-11-24 15:06:59,Production,B2B,standard,5,AsiaBatt
ORD-2025-0097,Components Received,2025-11-24 15:27:01,Warehouse,B2B,urgent,27,IberElec
ORD-2025-0091,QC Incoming,2025-11-24 15:33:52,Quality,B2B,standard,8,EuroMotor
ORD-2025-0107,MRP Calculation,2025-11-24 15:35:38,Planning,B2C,standard,2,PowerTech
ORD-2025-0062,Shipping,2025-11-24 15:48:21,Logistics,B2B,standard,36,PowerTech
ORD-2025-0104,MRP Calculation,2025-11-24 16:00:10,Planning,B2C,standard,1,EuroMotor
ORD-2025-0106,Purchase Order Created,2025-11-24 16:17:28,Purchasing,B2C,standard,2,PowerTech
ORD-2025-0095,Production Started,2025-11-24 16:46:00,Production,B2C,standard,1,AsiaBatt
ORD-2025-0111,Sales Order Received,2025-11-24 16:47:00,Sales,B2B,standard,6,PowerTech
ORD-2025-0111,Credit Check,2025-11-24 17:05:53,Finance,B2B,standard,6,PowerTech
ORD-2025-0105,MRP Calculation,2025-11-24 17:14:41,Planning,B2C,standard,3,PowerTech
ORD-2025-0105,Purchase Order Created,2025-11-24 17:47:45,Purchasing,B2C,standard,3,PowerTech
ORD-2025-0073,Components Received,2025-11-25 08:45:19,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0068,Delivered,2025-11-25 08:55:05,Logistics,B2B,standard,3,IberElec
ORD-2025-0107,Purchase Order Created,2025-11-25 09:23:55,Purchasing,B2C,standard,2,PowerTech
ORD-2025-0110,MRP Calculation,2025-11-25 09:40:27,Planning,B2C,standard,3,IberElec
ORD-2025-0112,Sales Order Received,2025-11-25 10:01:00,Sales,B2B,standard,12,PowerTech
ORD-2025-0091,Production Started,2025-11-25 10:10:00,Production,B2B,standard,8,EuroMotor
ORD-2025-0113,Sales Order Received,2025-11-25 10:23:00,Sales,B2C,standard,1,AsiaBatt
ORD-2025-0112,Credit Check,2025-11-25 10:26:45,Finance,B2B,standard,12,PowerTech
ORD-2025-0113,Credit Check,2025-11-25 10:40:30,Finance,B2C,standard,1,AsiaBatt
ORD-2025-0097,QC Incoming,2025-11-25 10:50:22,Quality,B2B,urgent,27,IberElec
ORD-2025-0113,MRP Calculation,2025-11-25 11:30:55,Planning,B2C,standard,1,AsiaBatt
ORD-2025-0103,Production Started,2025-11-25 12:10:16,Production,B2B,standard,24,PowerTech
ORD-2025-0099,Components Received,2025-11-25 12:16:22,Warehouse,B2C,standard,3,EuroMotor
ORD-2025-0097,Production Started,2025-11-25 13:55:47,Production,B2B,urgent,27,IberElec
ORD-2025-0073,QC Incoming,2025-11-25 14:06:14,Quality,B2C,standard,1,PowerTech
ORD-2025-0102,Purchase Order Created,2025-11-25 14:39:45,Purchasing,B2B,standard,21,PowerTech
ORD-2025-0090,Production Completed,2025-11-25 14:47:22,Production,B2B,standard,5,AsiaBatt
ORD-2025-0099,QC Incoming,2025-11-25 15:04:30,Quality,B2C,standard,3,EuroMotor
ORD-2025-0080,Components Received,2025-11-25 15:13:14,Warehouse,B2C,standard,3,PowerTech
ORD-2025-0082,Delivered,2025-11-25 15:15:53,Logistics,B2C,urgent,2,IberElec
ORD-2025-0090,QC Finished Goods,2025-11-25 16:19:27,Quality,B2B,standard,5,AsiaBatt
ORD-2025-0110,Purchase Order Created,2025-11-25 16:38:48,Purchasing,B2C,standard,3,IberElec
ORD-2025-0079,Components Received,2025-11-25 16:43:21,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0104,Purchase Order Created,2025-11-25 17:17:02,Purchasing,B2C,standard,1,EuroMotor
ORD-2025-0073,Production Started,2025-11-25 17:38:05,Production,B2C,standard,1,PowerTech
ORD-2025-0090,Packaging,2025-11-25 17:58:57,Warehouse,B2B,standard,5,AsiaBatt
ORD-2025-0113,Purchase Order Created,2025-11-26 08:09:28,Purchasing,B2C,standard,1,AsiaBatt
ORD-2025-0109,Purchase Order Created,2025-11-26 08:33:14,Purchasing,B2C,standard,2,IberElec
ORD-2025-0079,QC Incoming,2025-11-26 08:35:56,Quality,B2C,standard,1,PowerTech
ORD-2025-0114,Sales Order Received,2025-11-26 08:39:00,Sales,B2C,urgent,1,AsiaBatt
ORD-2025-0114,MRP Calculation,2025-11-26 08:42:56,Planning,B2C,urgent,1,AsiaBatt
ORD-2025-0112,Production Started,2025-11-26 09:46:55,Production,B2B,standard,12,PowerTech
ORD-2025-0090,Shipping,2025-11-26 10:06:45,Logistics,B2B,standard,5,AsiaBatt
ORD-2025-0103,Production Completed,2025-11-26 10:20:45,Production,B2B,standard,24,PowerTech
ORD-2025-0080,QC Incoming,2025-11-26 10:21:57,Quality,B2C,standard,3,PowerTech
ORD-2025-0099,Production Started,2025-11-26 10:22:25,Production,B2C,standard,3,EuroMotor
ORD-2025-0096,Delivered,2025-11-26 11:18:09,Logistics,B2C,urgent,3,IberElec
ORD-2025-0079,Production Started,2025-11-26 11:50:21,Production,B2C,standard,1,PowerTech
ORD-2025-0095,Production Completed,2025-11-26 11:52:54,Production,B2C,standard,1,AsiaBatt
ORD-2025-0103,QC Finished Goods,2025-11-26 12:38:48,Quality,B2B,standard,24,PowerTech
ORD-2025-0113,Components Received,2025-11-26 12:47:34,Warehouse,B2C,standard,1,AsiaBatt
ORD-2025-0113,QC Incoming,2025-11-26 12:53:34,Quality,B2C,standard,1,AsiaBatt
ORD-2025-0111,MRP Calculation,2025-11-26 12:59:45,Planning,B2B,standard,6,PowerTech
ORD-2025-0095,QC Finished Goods,2025-11-26 13:04:34,Quality,B2C,standard,1,AsiaBatt
ORD-2025-0114,Credit Check,2025-11-26 13:12:48,Finance,B2C,urgent,1,AsiaBatt
ORD-2025-0103,Packaging,2025-11-26 13:25:37,Warehouse,B2B,standard,24,PowerTech
ORD-2025-0113,Production Started,2025-11-26 13:56:13,Production,B2C,standard,1,AsiaBatt
ORD-2025-0111,Purchase Order Created,2025-11-26 14:49:00,Purchasing,B2B,standard,6,PowerTech
ORD-2025-0103,Shipping,2025-11-26 14:57:46,Logistics,B2B,standard,24,PowerTech
ORD-2025-0080,Production Started,2025-11-26 15:19:55,Production,B2C,standard,3,PowerTech
ORD-2025-0115,Sales Order Received,2025-11-26 15:22:00,Sales,B2C,standard,3,PowerTech
ORD-2025-0115,Credit Check,2025-11-26 15:34:13,Finance,B2C,standard,3,PowerTech
ORD-2025-0115,MRP Calculation,2025-11-26 15:40:13,Planning,B2C,standard,3,PowerTech
ORD-2025-0095,Packaging,2025-11-26 15:47:37,Warehouse,B2C,standard,1,AsiaBatt
ORD-2025-0065,Delivered,2025-11-26 16:42:40,Logistics,B2C,standard,3,PowerTech
ORD-2025-0095,Shipping,2025-11-26 17:15:06,Logistics,B2C,standard,1,AsiaBatt
ORD-2025-0104,Components Received,2025-11-26 17:35:04,Warehouse,B2C,standard,1,EuroMotor
ORD-2025-0075,Components Received,2025-11-27 08:43:00,Warehouse,B2B,urgent,16,PowerTech
ORD-2025-0108,Production Completed,2025-11-27 09:02:53,Production,B2C,standard,1,AsiaBatt
ORD-2025-0113,Production Completed,2025-11-27 09:12:38,Production,B2C,standard,1,AsiaBatt
ORD-2025-0114,Purchase Order Created,2025-11-27 09:27:52,Purchasing,B2C,urgent,1,AsiaBatt
ORD-2025-0108,QC Finished Goods,2025-11-27 12:06:35,Quality,B2C,standard,1,AsiaBatt
ORD-2025-0113,QC Finished Goods,2025-11-27 12:43:10,Quality,B2C,standard,1,AsiaBatt
ORD-2025-0115,Purchase Order Created,2025-11-27 13:09:05,Purchasing,B2C,standard,3,PowerTech
ORD-2025-0112,Production Completed,2025-11-27 13:40:29,Production,B2B,standard,12,PowerTech
ORD-2025-0091,Production Completed,2025-11-27 13:42:41,Production,B2B,standard,8,EuroMotor
ORD-2025-0063,Delivered,2025-11-27 13:45:29,Logistics,B2C,standard,1,PowerTech
ORD-2025-0073,Production Completed,2025-11-27 13:48:53,Production,B2C,standard,1,PowerTech
ORD-2025-0075,QC Incoming,2025-11-27 14:10:22,Quality,B2B,urgent,16,PowerTech
ORD-2025-0104,QC Incoming,2025-11-27 14:30:41,Quality,B2C,standard,1,EuroMotor
ORD-2025-0108,Packaging,2025-11-27 14:52:03,Warehouse,B2C,standard,1,AsiaBatt
ORD-2025-0113,Packaging,2025-11-27 15:50:11,Warehouse,B2C,standard,1,AsiaBatt
ORD-2025-0079,Production Completed,2025-11-27 16:06:46,Production,B2C,standard,1,PowerTech
ORD-2025-0099,Production Completed,2025-11-27 16:11:46,Production,B2C,standard,3,EuroMotor
ORD-2025-0108,Shipping,2025-11-27 16:29:27,Logistics,B2C,standard,1,AsiaBatt
ORD-2025-0062,Delivered,2025-11-27 17:07:04,Logistics,B2B,standard,36,PowerTech
ORD-2025-0073,QC Finished Goods,2025-11-27 17:12:55,Quality,B2C,standard,1,PowerTech
